station_id,phase_time,phase_type,phase_score,phase_amplitude,event_index,gamma_score
CE.65654.10.HN,2023-01-01T18:30:37.290000,S,0.859,3.631e-05,-1,-1.0
CE.65654.10.HN,2023-01-01T18:32:02.640000,P,0.464,6.079e-06,-1,-1.0
CE.65654.10.HN,2023-01-01T18:32:38.730000,S,0.363,1.234e-05,-1,-1.0
CE.65654.10.HN,2023-01-01T18:35:16.320000,S,0.513,4.876e-05,-1,-1.0
CE.65654.10.HN,2023-01-01T18:38:32.520000,P,0.384,5.041e-06,-1,-1.0
CE.65654.10.HN,2023-01-01T18:38:41.550000,P,0.395,2.092e-05,-1,-1.0
CE.65654.10.HN,2023-01-01T18:42:14.190000,P,0.31,4.449e-06,-1,-1.0
CE.65654.10.HN,2023-01-01T18:46:43.010000,P,0.509,2.046e-06,-1,-1.0
CE.65654.10.HN,2023-01-01T18:46:47.690000,S,0.315,2.046e-06,-1,-1.0
CE.65654.10.HN,2023-01-01T18:47:14.190000,S,0.521,2.572e-06,-1,-1.0
CE.65654.10.HN,2023-01-01T18:47:28.470000,S,0.301,6.545e-06,-1,-1.0
CE.65654.10.HN,2023-01-01T18:48:15.850000,P,0.301,9.669e-06,-1,-1.0
CE.65654.10.HN,2023-01-01T18:49:44.480000,P,0.833,1.827e-05,-1,-1.0
CE.65654.10.HN,2023-01-01T18:49:48.550000,S,0.384,9.073e-06,-1,-1.0
CE.65654.10.HN,2023-01-01T18:50:27.270000,S,0.834,8.787e-05,-1,-1.0
CE.65654.10.HN,2023-01-01T18:50:48.810000,P,0.552,5.815e-06,-1,-1.0
CE.65654.10.HN,2023-01-01T18:50:54.960000,S,0.664,5.815e-06,-1,-1.0
CE.65654.10.HN,2023-01-01T18:51:19.270000,P,0.627,2.37e-06,-1,-1.0
CE.65654.10.HN,2023-01-01T18:51:21.560000,S,0.474,1.987e-06,-1,-1.0
CE.65654.10.HN,2023-01-01T18:51:39.770000,P,0.321,2.488e-06,-1,-1.0
CE.65654.10.HN,2023-01-01T18:52:27.940000,P,0.861,1.465e-05,-1,-1.0
CE.65654.10.HN,2023-01-01T18:52:33.510000,S,0.421,1.465e-05,-1,-1.0
CE.65654.10.HN,2023-01-01T18:52:40.730000,S,0.459,9.403e-06,-1,-1.0
CE.65654.10.HN,2023-01-01T18:54:33.290000,S,0.499,4.421e-06,-1,-1.0
CE.65654.10.HN,2023-01-01T18:59:29.490000,S,0.541,3.048e-06,-1,-1.0
CE.67210.10.HN,2023-01-01T18:31:09.610000,P,0.831,2.787e-05,-1,-1.0
CE.67210.10.HN,2023-01-01T18:31:11.040000,S,0.54,2.787e-05,-1,-1.0
CE.67210.10.HN,2023-01-01T18:31:14.920000,P,0.732,1.194e-05,-1,-1.0
CE.67210.10.HN,2023-01-01T18:31:17.170000,S,0.375,1.194e-05,-1,-1.0
CE.67210.10.HN,2023-01-01T18:31:33.050000,S,0.448,1.973e-05,66,0.0020027060906007616
CE.67210.10.HN,2023-01-01T18:31:38.350000,P,0.822,1.089e-05,66,0.021820699619202306
CE.67210.10.HN,2023-01-01T18:32:01.470000,P,0.716,2.32e-05,-1,-1.0
CE.67210.10.HN,2023-01-01T18:32:13.240000,P,0.62,1.366e-05,-1,-1.0
CE.67210.10.HN,2023-01-01T18:32:27.240000,P,0.784,1.654e-05,-1,-1.0
CE.67210.10.HN,2023-01-01T18:32:27.970000,S,0.831,1.654e-05,-1,-1.0
CE.67210.10.HN,2023-01-01T18:32:41.550000,P,0.565,2.201e-05,-1,-1.0
CE.67210.10.HN,2023-01-01T18:33:53.210000,P,0.532,1.652e-05,-1,-1.0
CE.67210.10.HN,2023-01-01T18:33:58.770000,P,0.573,3.886e-05,-1,-1.0
CE.67210.10.HN,2023-01-01T18:33:59.690000,S,0.458,3.886e-05,-1,-1.0
CE.67210.10.HN,2023-01-01T18:34:10.080000,P,0.893,2.195e-05,-1,-1.0
CE.67210.10.HN,2023-01-01T18:34:10.690000,S,0.735,2.005e-05,-1,-1.0
CE.67210.10.HN,2023-01-01T18:34:15.730000,S,0.819,2.195e-05,-1,-1.0
CE.67210.10.HN,2023-01-01T18:34:25.030000,S,0.42,8.5e-06,-1,-1.0
CE.67210.10.HN,2023-01-01T18:35:10.560000,P,0.416,9.993e-06,-1,-1.0
CE.67210.10.HN,2023-01-01T18:35:38.120000,S,0.341,6.996e-06,169,0.015669864141076226
CE.67210.10.HN,2023-01-01T18:36:03.630000,S,0.56,1.307e-05,-1,-1.0
CE.67210.10.HN,2023-01-01T18:39:03.350000,P,0.833,1.468e-05,-1,-1.0
CE.67210.10.HN,2023-01-01T18:42:11.280000,S,0.329,2.253e-05,155,0.00571384645690606
CE.67210.10.HN,2023-01-01T18:43:23.330000,P,0.319,3.963e-05,99,0.007634038963465398
CE.67210.10.HN,2023-01-01T18:43:26.710000,S,0.874,3.963e-05,99,0.01854559852953564
CE.67210.10.HN,2023-01-01T18:43:47.490000,P,0.332,1.602e-05,-1,-1.0
CE.67210.10.HN,2023-01-01T18:44:27.470000,P,0.88,1.803e-05,27,0.012040793001373517
CE.67210.10.HN,2023-01-01T18:44:28.850000,S,0.704,2.023e-05,27,0.001060115893041671
CE.67210.10.HN,2023-01-01T18:44:32.930000,P,0.404,2.023e-05,26,0.008406244373340881
CE.67210.10.HN,2023-01-01T18:45:19.930000,P,0.937,1.451e-05,-1,-1.0
CE.67210.10.HN,2023-01-01T18:45:21.540000,S,0.632,1.451e-05,-1,-1.0
CE.67210.10.HN,2023-01-01T18:49:36.390000,S,0.479,8.809e-06,109,0.0059855498513434165
CE.67210.10.HN,2023-01-01T18:49:45.550000,S,0.303,8.383e-06,-1,-1.0
CE.67210.10.HN,2023-01-01T18:50:21.830000,P,0.301,1.787e-05,184,0.00235874388968074
CE.67210.10.HN,2023-01-01T18:50:31.630000,P,0.828,5.744e-05,185,0.00235874388968074
CE.67210.10.HN,2023-01-01T18:50:32.850000,S,0.946,5.744e-05,184,0.005469585560240555
CE.67210.10.HN,2023-01-01T18:50:55.150000,P,0.468,5.876e-06,188,0.005469585560240555
CE.67210.10.HN,2023-01-01T18:51:02.970000,P,0.35,5.087e-06,189,0.0037245406517081338
CE.67210.10.HN,2023-01-01T18:52:27.720000,P,0.481,1.242e-05,34,0.008916603886018488
CE.67210.10.HN,2023-01-01T18:52:34.230000,S,0.381,1.242e-05,34,0.007064253095118639
CE.67210.10.HN,2023-01-01T18:53:14.730000,P,0.944,2.042e-05,114,0.0014808279995611917
CE.67210.10.HN,2023-01-01T18:53:18.410000,S,0.827,2.042e-05,114,0.005442115393530438
CE.67210.10.HN,2023-01-01T18:53:46.800000,P,0.892,1.521e-05,191,0.001906053823638898
CE.67210.10.HN,2023-01-01T18:53:48.260000,S,0.894,1.521e-05,191,0.0006031344936042145
CE.67210.10.HN,2023-01-01T18:54:03.490000,P,0.336,1.014e-05,-1,-1.0
CE.67210.10.HN,2023-01-01T18:54:30.510000,P,0.484,1.273e-05,-1,-1.0
CE.67210.10.HN,2023-01-01T18:54:34.280000,S,0.709,1.273e-05,192,0.005352827582004851
CE.67210.10.HN,2023-01-01T18:54:41.000000,P,0.388,2.204e-05,193,0.0006031344936042145
CE.67210.10.HN,2023-01-01T18:54:42.970000,S,0.34,2.204e-05,193,0.002415652964981502
CE.67210.10.HN,2023-01-01T18:55:44.410000,P,0.333,9.254e-06,58,0.006909453151323082
CE.67210.10.HN,2023-01-01T18:55:54.920000,P,0.715,6.285e-06,176,0.005585056030838844
CE.67210.10.HN,2023-01-01T18:56:08.700000,P,0.705,1.764e-05,177,0.0013654871211775774
CE.67210.10.HN,2023-01-01T18:56:08.740000,S,0.319,1.764e-05,175,0.0057881116853701
CE.67210.10.HN,2023-01-01T18:56:22.880000,P,0.665,2.27e-05,-1,-1.0
CE.67210.10.HN,2023-01-01T18:56:45.250000,P,0.342,1.387e-05,-1,-1.0
CE.67210.10.HN,2023-01-01T18:56:50.330000,P,0.319,1.736e-05,182,0.0057881116853701
CE.67210.10.HN,2023-01-01T18:56:51.640000,S,0.572,1.436e-05,178,0.0057881116853701
CE.67210.10.HN,2023-01-01T18:56:58.240000,P,0.834,3.63e-05,181,0.0028586458228828885
CE.67210.10.HN,2023-01-01T18:56:59.040000,S,0.958,3.63e-05,182,0.0028586458228828885
CE.67210.10.HN,2023-01-01T18:57:31.800000,P,0.783,2.068e-05,-1,-1.0
CE.67210.10.HN,2023-01-01T18:57:32.460000,S,0.808,2.482e-05,-1,-1.0
CE.67210.10.HN,2023-01-01T18:57:35.960000,P,0.952,2.482e-05,-1,-1.0
CE.67210.10.HN,2023-01-01T18:57:37.120000,S,0.675,1.125e-05,-1,-1.0
CE.67210.10.HN,2023-01-01T18:58:19.200000,P,0.788,1.706e-05,-1,-1.0
CE.67210.10.HN,2023-01-01T18:58:19.810000,S,0.898,1.706e-05,-1,-1.0
CE.67210.10.HN,2023-01-01T18:59:20.930000,P,0.497,1.302e-05,133,0.00255829503875039
CE.67210.10.HN,2023-01-01T18:59:22.950000,S,0.87,1.302e-05,133,0.0025349316732413505
CE.67215.10.HN,2023-01-01T18:42:04.030000,S,0.377,5.353e-06,155,0.002427243702364965
CE.67215.10.HN,2023-01-01T18:43:07.810000,P,0.453,5.018e-06,91,0.0028263296147368736
CE.67215.10.HN,2023-01-01T18:43:10.390000,S,0.32,5.018e-06,91,0.0038649328593698606
CE.67215.10.HN,2023-01-01T18:47:59.560000,P,0.505,5.119e-06,51,0.007016724777809284
CE.67215.10.HN,2023-01-01T18:48:02.040000,S,0.439,2.845e-06,51,0.0017220618334171111
CE.67215.10.HN,2023-01-01T18:52:42.970000,P,0.812,5.354e-06,110,0.005442115393530438
CE.67215.10.HN,2023-01-01T18:52:45.520000,S,0.45,5.354e-06,110,0.002759067158319469
CE.67587.10.HN,2023-01-01T18:40:42.000000,P,0.363,4.543e-05,-1,-1.0
CE.67587.10.HN,2023-01-01T18:40:54.990000,S,0.342,5.383e-05,-1,-1.0
CE.67587.10.HN,2023-01-01T18:41:46.390000,S,0.32,5.913e-05,154,0.0006312631153230268
CE.67587.10.HN,2023-01-01T18:47:20.910000,S,0.396,6.391e-05,-1,-1.0
CE.67615.10.HN,2023-01-01T18:44:42.860000,S,0.544,4.81e-06,27,0.008406244373340881
CE.67629.10.HN,2023-01-01T18:35:47.400000,P,0.746,6.804e-06,168,0.006845626357868408
CE.67634.10.HN,2023-01-01T18:35:41.390000,P,0.395,9.893e-06,168,0.010704585243326703
CE.67634.10.HN,2023-01-01T18:42:39.790000,P,0.508,2.945e-06,-1,-1.0
CE.67634.10.HN,2023-01-01T18:48:31.150000,P,0.58,3.289e-06,-1,-1.0
CE.67634.10.HN,2023-01-01T18:53:26.990000,S,0.617,2.923e-06,-1,-1.0
CE.67634.10.HN,2023-01-01T18:57:25.190000,S,0.334,1.632e-06,-1,-1.0
CE.67634.10.HN,2023-01-01T18:58:59.430000,S,0.338,1.42e-06,-1,-1.0
CE.67652.10.HN,2023-01-01T18:31:58.350000,P,0.599,9.099e-06,-1,-1.0
CE.67652.10.HN,2023-01-01T18:32:55.750000,S,0.485,2.1e-05,-1,-1.0
CE.67652.10.HN,2023-01-01T18:35:46.890000,P,0.494,8.062e-06,168,0.013344729094172815
CE.67652.10.HN,2023-01-01T18:38:55.050000,P,0.594,1.668e-05,-1,-1.0
CE.67652.10.HN,2023-01-01T18:38:58.790000,S,0.452,1.668e-05,-1,-1.0
CE.67652.10.HN,2023-01-01T18:40:41.510000,S,0.385,5.253e-06,-1,-1.0
CE.67652.10.HN,2023-01-01T18:42:26.400000,P,0.644,4.453e-06,-1,-1.0
CE.67652.10.HN,2023-01-01T18:43:02.160000,P,0.422,2.501e-05,-1,-1.0
CE.67652.10.HN,2023-01-01T18:43:05.330000,S,0.469,3.099e-05,-1,-1.0
CE.67652.10.HN,2023-01-01T18:43:12.930000,P,0.407,3.683e-05,-1,-1.0
CE.67652.10.HN,2023-01-01T18:43:15.480000,S,0.538,3.683e-05,-1,-1.0
CE.67652.10.HN,2023-01-01T18:47:08.410000,P,0.597,7.648e-06,-1,-1.0
CE.67652.10.HN,2023-01-01T18:47:40.360000,P,0.33,1.414e-05,-1,-1.0
CE.67652.10.HN,2023-01-01T18:47:58.880000,P,0.383,1.021e-05,-1,-1.0
CE.67652.10.HN,2023-01-01T18:48:56.770000,S,0.413,2.899e-05,-1,-1.0
CE.67652.10.HN,2023-01-01T18:50:08.520000,S,0.459,1.398e-05,-1,-1.0
CE.67652.10.HN,2023-01-01T18:50:53.710000,S,0.31,9.48e-06,186,0.00235874388968074
CE.67652.10.HN,2023-01-01T18:51:27.470000,P,0.819,7.733e-06,-1,-1.0
CE.67652.10.HN,2023-01-01T18:59:05.510000,S,0.414,1.775e-05,-1,-1.0
CE.67942.10.HN,2023-01-01T18:30:11.160000,P,0.568,2.016e-05,-1,-1.0
CE.67942.10.HN,2023-01-01T18:32:49.730000,S,0.515,6.931e-05,-1,-1.0
CE.67942.10.HN,2023-01-01T18:38:37.160000,S,0.308,6.729e-05,-1,-1.0
CE.67942.10.HN,2023-01-01T18:44:20.210000,P,0.517,2.75e-05,-1,-1.0
CE.67942.10.HN,2023-01-01T18:51:49.770000,P,0.761,3.173e-05,-1,-1.0
CE.67942.10.HN,2023-01-01T18:52:42.990000,P,0.418,3.157e-05,-1,-1.0
CE.67942.10.HN,2023-01-01T18:56:58.250000,P,0.521,5.496e-05,181,5.427027553583562e-05
CE.67942.10.HN,2023-01-01T18:58:46.470000,P,0.324,2.506e-05,-1,-1.0
CE.68034.10.HN,2023-01-01T18:46:02.970000,S,0.305,5.494e-06,122,0.000997119516984548
CE.68034.10.HN,2023-01-01T18:54:47.830000,P,0.919,3.157e-06,193,0.0019741545563906203
CE.68034.10.HN,2023-01-01T18:54:49.970000,S,0.825,3.157e-06,193,0.0009776055284166317
CE.68034.10.HN,2023-01-01T18:59:12.650000,S,0.702,2.855e-06,133,0.0020515392130677616
CE.68150.10.HN,2023-01-01T18:30:09.330000,S,0.534,2.231e-06,59,0.0022936240749925987
CE.68150.10.HN,2023-01-01T18:43:03.120000,P,0.414,2.133e-06,116,0.03537011956525146
CE.68150.10.HN,2023-01-01T18:43:07.990000,S,0.526,2.133e-06,116,0.05115171695541202
CE.68150.10.HN,2023-01-01T18:50:35.630000,S,0.367,1.896e-06,185,0.005469585560240555
CE.68150.10.HN,2023-01-01T18:55:11.250000,P,0.447,1.978e-06,-1,-1.0
CE.68150.10.HN,2023-01-01T18:59:59.750000,P,0.479,2.821e-06,-1,-1.0
CE.68208.10.HN,2023-01-01T18:57:25.990000,S,0.32,3.809e-06,80,0.004705898142118715
CE.68583.10.HN,2023-01-01T18:30:02.660000,S,0.895,1.828e-05,-1,-1.0
CE.68583.10.HN,2023-01-01T18:30:15.030000,S,0.339,1.074e-05,60,0.006556457041262708
CE.68583.10.HN,2023-01-01T18:35:41.570000,P,0.439,4.182e-06,168,0.009368964812447056
CE.68583.10.HN,2023-01-01T18:44:08.880000,S,0.446,5.798e-06,-1,-1.0
CE.68583.10.HN,2023-01-01T18:52:36.150000,P,0.362,6.673e-06,-1,-1.0
CE.68583.10.HN,2023-01-01T18:52:38.990000,S,0.515,6.673e-06,34,0.005229430945271725
CE.68583.10.HN,2023-01-01T18:56:31.150000,S,0.462,7.596e-06,-1,-1.0
CE.68583.10.HN,2023-01-01T18:57:10.270000,S,0.712,0.0001872,78,0.0016841261720109343
CE.68586.10.HN,2023-01-01T18:30:00.990000,P,0.895,2.537e-06,59,0.006556457041262708
CE.68586.10.HN,2023-01-01T18:30:03.880000,S,0.795,2.537e-06,59,0.0006743080340528614
CE.68586.10.HN,2023-01-01T18:30:52.910000,P,0.89,1.855e-06,90,0.0003712438754218862
CE.68586.10.HN,2023-01-01T18:33:06.990000,P,0.88,2.51e-06,45,0.003669311655593365
CE.68586.10.HN,2023-01-01T18:33:08.930000,S,0.891,2.079e-06,45,0.0022723395329789777
CE.68586.10.HN,2023-01-01T18:33:37.800000,P,0.841,5.24e-06,9,0.001754896344809815
CE.68586.10.HN,2023-01-01T18:35:46.790000,P,0.374,5.072e-06,168,0.00468349887751875
CE.68586.10.HN,2023-01-01T18:35:53.390000,S,0.35,4.552e-06,-1,-1.0
CE.68586.10.HN,2023-01-01T18:46:04.390000,S,0.317,1.642e-06,122,0.0028681695265959477
CE.68586.10.HN,2023-01-01T18:46:23.490000,S,0.446,1.372e-06,127,0.006627369247058198
CE.68586.10.HN,2023-01-01T18:48:28.660000,S,0.778,3.669e-06,53,0.007016724777809284
CE.68586.10.HN,2023-01-01T18:49:24.190000,P,0.803,2.343e-06,108,0.0031358814573122537
CE.68586.10.HN,2023-01-01T18:49:26.030000,S,0.418,2.343e-06,108,0.0018500959411001478
CE.68586.10.HN,2023-01-01T18:54:23.210000,S,0.754,1.361e-05,192,0.002849959320315567
CE.68586.10.HN,2023-01-01T18:54:50.030000,S,0.587,1.235e-05,193,0.002047779762308097
CE.69001.10.HN,2023-01-01T18:30:23.790000,P,0.323,9.187e-06,-1,-1.0
CE.69001.10.HN,2023-01-01T18:33:49.420000,S,0.822,4.238e-05,-1,-1.0
CE.69001.10.HN,2023-01-01T18:35:28.050000,S,0.626,1.736e-05,168,0.010187351247908826
CE.69001.10.HN,2023-01-01T18:37:21.850000,P,0.321,9.641e-06,-1,-1.0
CE.69001.10.HN,2023-01-01T18:52:47.710000,S,0.809,3.829e-05,-1,-1.0
CE.69001.10.HN,2023-01-01T18:53:44.850000,S,0.36,1.973e-05,-1,-1.0
CE.69001.10.HN,2023-01-01T18:57:44.660000,S,0.329,1.106e-05,-1,-1.0
CE.69001.10.HN,2023-01-01T18:58:58.660000,P,0.516,1.177e-05,-1,-1.0
CE.69037.10.HN,2023-01-01T18:31:42.520000,S,0.585,1.744e-06,-1,-1.0
CE.69037.10.HN,2023-01-01T18:31:58.960000,S,0.724,2.14e-06,124,0.014237871837932231
CE.69037.10.HN,2023-01-01T18:33:27.930000,P,0.434,2.158e-06,-1,-1.0
CE.69037.10.HN,2023-01-01T18:33:30.030000,S,0.545,2.763e-06,-1,-1.0
CE.69037.10.HN,2023-01-01T18:33:50.670000,P,0.315,1.951e-06,-1,-1.0
CE.69037.10.HN,2023-01-01T18:35:06.150000,S,0.448,2.21e-06,-1,-1.0
CE.69037.10.HN,2023-01-01T18:35:31.070000,P,0.775,1.026e-05,168,0.010443877909816953
CE.69037.10.HN,2023-01-01T18:38:40.240000,P,0.507,2.697e-06,-1,-1.0
CE.69037.10.HN,2023-01-01T18:38:42.730000,S,0.641,2.697e-06,-1,-1.0
CE.69037.10.HN,2023-01-01T18:43:17.460000,S,0.709,1.982e-06,-1,-1.0
CE.69037.10.HN,2023-01-01T18:44:11.480000,P,0.541,1.081e-05,-1,-1.0
CE.69037.10.HN,2023-01-01T18:44:13.380000,S,0.726,1.081e-05,62,0.006031272340166652
CE.69037.10.HN,2023-01-01T18:45:55.880000,P,0.312,2.743e-06,-1,-1.0
CE.69037.10.HN,2023-01-01T18:45:59.130000,S,0.425,2.743e-06,-1,-1.0
CE.69037.10.HN,2023-01-01T18:46:42.740000,P,0.534,2.332e-06,-1,-1.0
CE.69037.10.HN,2023-01-01T18:54:25.810000,S,0.441,2.752e-06,191,0.002415652964981502
CE.69037.10.HN,2023-01-01T18:54:57.450000,P,0.953,2.382e-05,-1,-1.0
CE.69037.10.HN,2023-01-01T18:56:20.750000,S,0.567,4.343e-06,-1,-1.0
CE.69037.10.HN,2023-01-01T18:56:50.490000,P,0.971,2.855e-05,-1,-1.0
CE.69037.10.HN,2023-01-01T18:56:51.240000,S,0.919,2.855e-05,-1,-1.0
CE.69037.10.HN,2023-01-01T18:56:55.570000,S,0.577,1.918e-05,-1,-1.0
CE.69037.10.HN,2023-01-01T18:57:27.840000,P,0.324,1.329e-05,80,0.0034164423465921643
CE.69037.10.HN,2023-01-01T18:59:47.490000,S,0.463,3.68e-06,-1,-1.0
CE.69039.10.HN,2023-01-01T18:30:05.550000,P,0.459,1.491e-05,59,0.0028002096894108887
CE.69039.10.HN,2023-01-01T18:30:40.570000,P,0.527,2.645e-05,-1,-1.0
CE.69039.10.HN,2023-01-01T18:30:59.810000,P,0.481,7.604e-06,-1,-1.0
CE.69039.10.HN,2023-01-01T18:32:03.110000,P,0.318,2.222e-05,124,0.004524920326779398
CE.69039.10.HN,2023-01-01T18:32:06.000000,S,0.591,2.222e-05,124,0.003910472924635771
CE.69039.10.HN,2023-01-01T18:32:09.690000,P,0.339,1.362e-05,-1,-1.0
CE.69039.10.HN,2023-01-01T18:34:42.440000,P,0.64,3.078e-05,29,0.004588481079248114
CE.69039.10.HN,2023-01-01T18:34:52.330000,S,0.387,2.448e-05,29,0.005311977875609345
CE.69039.10.HN,2023-01-01T18:38:14.030000,S,0.412,2.872e-05,-1,-1.0
CE.69039.10.HN,2023-01-01T18:39:09.590000,P,0.337,5.877e-06,-1,-1.0
CE.69039.10.HN,2023-01-01T18:39:41.550000,P,0.555,5.795e-05,-1,-1.0
CE.69039.10.HN,2023-01-01T18:39:42.920000,S,0.819,5.795e-05,-1,-1.0
CE.69039.10.HN,2023-01-01T18:39:56.210000,S,0.341,4.583e-05,-1,-1.0
CE.69039.10.HN,2023-01-01T18:41:11.540000,P,0.758,3.226e-05,42,0.01353787269647709
CE.69039.10.HN,2023-01-01T18:43:15.110000,P,0.354,3.862e-05,-1,-1.0
CE.69039.10.HN,2023-01-01T18:43:16.410000,S,0.651,3.862e-05,-1,-1.0
CE.69039.10.HN,2023-01-01T18:43:30.130000,P,0.37,2.548e-05,-1,-1.0
CE.69039.10.HN,2023-01-01T18:43:57.570000,P,0.822,1.526e-05,62,0.0032339694870506977
CE.69039.10.HN,2023-01-01T18:44:00.790000,S,0.349,1.526e-05,-1,-1.0
CE.69039.10.HN,2023-01-01T18:44:14.050000,S,0.439,2.989e-05,-1,-1.0
CE.69039.10.HN,2023-01-01T18:44:29.210000,S,0.337,5.485e-05,-1,-1.0
CE.69039.10.HN,2023-01-01T18:46:22.190000,S,0.317,1.255e-05,-1,-1.0
CE.69039.10.HN,2023-01-01T18:47:27.130000,P,0.783,1.925e-05,126,0.017977810728616317
CE.69039.10.HN,2023-01-01T18:47:29.560000,S,0.747,1.815e-05,126,0.0294829942248392
CE.69039.10.HN,2023-01-01T18:47:43.350000,S,0.349,3.544e-05,-1,-1.0
CE.69039.10.HN,2023-01-01T18:47:59.850000,S,0.643,2.099e-05,53,0.0017220618334171111
CE.69039.10.HN,2023-01-01T18:48:13.330000,P,0.422,1.068e-05,51,0.0033927374615828234
CE.69039.10.HN,2023-01-01T18:48:51.490000,P,0.465,1.259e-05,-1,-1.0
CE.69039.10.HN,2023-01-01T18:49:01.650000,P,0.459,7.568e-06,56,0.007016724777809284
CE.69039.10.HN,2023-01-01T18:49:40.930000,S,0.516,1.166e-05,-1,-1.0
CE.69039.10.HN,2023-01-01T18:49:52.560000,S,0.34,1.044e-05,-1,-1.0
CE.69039.10.HN,2023-01-01T18:50:09.330000,P,0.407,2.102e-05,-1,-1.0
CE.69039.10.HN,2023-01-01T18:50:10.730000,S,0.306,2.102e-05,-1,-1.0
CE.69039.10.HN,2023-01-01T18:50:59.570000,S,0.381,2.279e-05,186,0.005469585560240555
CE.69039.10.HN,2023-01-01T18:52:39.630000,P,0.417,4.268e-05,34,0.014352827187321678
CE.69039.10.HN,2023-01-01T18:52:51.470000,P,0.525,2.635e-05,112,0.0005806003203147719
CE.69039.10.HN,2023-01-01T18:52:53.570000,S,0.656,2.635e-05,112,0.0014808279995611917
CE.69039.10.HN,2023-01-01T18:54:27.010000,S,0.522,2.681e-05,192,0.0015883140825942177
CE.69039.10.HN,2023-01-01T18:54:38.770000,S,0.695,3.314e-05,194,0.0007686847980087597
CE.69039.10.HN,2023-01-01T18:55:36.570000,S,0.339,5.113e-05,58,0.007186007005313048
CE.69039.10.HN,2023-01-01T18:57:18.710000,P,0.372,1.653e-05,80,0.00048172727316392723
CE.69039.10.HN,2023-01-01T18:57:22.030000,S,0.475,3.329e-05,80,0.0050592082083347105
CE.69039.10.HN,2023-01-01T18:57:28.250000,P,0.32,3.329e-05,81,0.0034164423465921643
CE.69039.10.HN,2023-01-01T18:57:34.050000,S,0.701,2.621e-05,81,0.00048172727316392723
CE.69039.10.HN,2023-01-01T18:59:09.920000,S,0.379,2.115e-05,133,0.0037140955894557222
CE.69039.10.HN,2023-01-01T18:59:18.650000,P,0.562,4.563e-05,133,0.007415881440597154
CE.69039.10.HN,2023-01-01T18:59:21.690000,S,0.376,4.563e-05,-1,-1.0
CE.76140.10.HN,2023-01-01T18:34:20.250000,P,0.673,1.912e-06,-1,-1.0
CE.76140.10.HN,2023-01-01T18:34:22.510000,S,0.515,1.823e-06,-1,-1.0
CE.76140.10.HN,2023-01-01T18:35:49.420000,P,0.856,2.465e-05,168,0.008267969751805715
CE.76140.10.HN,2023-01-01T18:35:53.850000,S,0.358,2.85e-05,169,0.00185262696688967
CE.76140.10.HN,2023-01-01T18:40:05.520000,P,0.405,2.198e-06,-1,-1.0
CE.76140.10.HN,2023-01-01T18:44:05.730000,P,0.355,1.533e-06,-1,-1.0
CE.76140.10.HN,2023-01-01T18:44:45.850000,S,0.613,5.241e-06,-1,-1.0
CE.76140.10.HN,2023-01-01T18:49:09.720000,P,0.638,7.551e-06,-1,-1.0
CE.76140.10.HN,2023-01-01T18:49:09.990000,S,0.453,6.546e-06,-1,-1.0
CE.76140.10.HN,2023-01-01T18:53:34.640000,P,0.428,2.503e-06,-1,-1.0
CE.76140.10.HN,2023-01-01T18:53:36.940000,S,0.553,2.503e-06,-1,-1.0
CE.76140.10.HN,2023-01-01T18:53:48.470000,P,0.391,2.834e-06,-1,-1.0
CE.76140.10.HN,2023-01-01T18:54:54.610000,P,0.584,1.117e-05,-1,-1.0
CE.76140.10.HN,2023-01-01T18:54:57.000000,S,0.494,1.117e-05,-1,-1.0
CE.76140.10.HN,2023-01-01T18:55:08.750000,P,0.354,5.896e-06,-1,-1.0
CE.76140.10.HN,2023-01-01T18:55:10.400000,S,0.829,5.896e-06,-1,-1.0
CE.76140.10.HN,2023-01-01T18:55:19.030000,P,0.659,4.278e-06,-1,-1.0
CE.76140.10.HN,2023-01-01T18:55:21.150000,S,0.301,4.03e-06,-1,-1.0
CE.76140.10.HN,2023-01-01T18:55:37.870000,P,0.361,4.326e-06,-1,-1.0
CE.76140.10.HN,2023-01-01T18:56:20.360000,P,0.377,9.862e-06,-1,-1.0
CE.76140.10.HN,2023-01-01T18:56:26.350000,P,0.407,3.067e-06,-1,-1.0
CE.76140.10.HN,2023-01-01T18:56:32.770000,S,0.36,4.016e-06,-1,-1.0
CE.76140.10.HN,2023-01-01T18:56:42.870000,P,0.915,1.285e-05,-1,-1.0
CE.76140.10.HN,2023-01-01T18:56:45.310000,S,0.902,1.285e-05,-1,-1.0
CE.76140.10.HN,2023-01-01T18:57:47.710000,P,0.883,5.1e-06,-1,-1.0
CE.76140.10.HN,2023-01-01T18:57:50.530000,S,0.556,4.754e-06,-1,-1.0
CE.76140.10.HN,2023-01-01T18:57:54.250000,S,0.328,4.456e-06,-1,-1.0
CE.76140.10.HN,2023-01-01T18:58:26.030000,P,0.3,4.133e-06,-1,-1.0
CE.76140.10.HN,2023-01-01T18:58:28.710000,S,0.326,4.133e-06,-1,-1.0
CE.76140.10.HN,2023-01-01T18:59:05.230000,P,0.631,3.436e-06,-1,-1.0
CE.76140.10.HN,2023-01-01T18:59:08.500000,S,0.646,3.436e-06,-1,-1.0
CE.77352.10.EH,2023-01-01T18:35:36.500000,P,0.766,0.02022,168,8.225585569771378e-05
CE.78521.10.HN,2023-01-01T18:30:13.880000,P,0.309,3.051e-06,-1,-1.0
