station_id,phase_time,phase_score,phase_type,phase_amplitude,begin_time,phase_index,dt
BK.BJES.00.HH,2023-01-01T18:55:20.330000,0.725,S,7.722e-06,2023-01-01T00:00:00.000,6812033,0.01
BK.BJES.00.HH,2023-01-01T18:56:45.380000,0.766,S,3.11e-07,2023-01-01T00:00:00.000,6820538,0.01
BK.BKS.00.HH,2023-01-01T18:35:47.598000,0.549,P,7.269e-06,2023-01-01T00:00:00.008,6694759,0.01
BK.BLUE.00.HH,2023-01-01T18:35:57.470000,0.8,P,5.221e-06,2023-01-01T00:00:00.000,6695747,0.01
BK.BONV.00.HH,2023-01-01T18:35:27.733000,0.891,P,2.888e-05,2023-01-01T00:00:00.003,6692773,0.01
BK.BONV.00.HH,2023-01-01T18:55:33.763000,0.549,P,1.988e-07,2023-01-01T00:00:00.003,6813376,0.01
BK.BRIB.01.HH,2023-01-01T18:35:47.590000,0.51,P,3.124e-06,2023-01-01T00:00:00.000,6694759,0.01
BK.BRIC.00.HH,2023-01-01T18:35:12.480000,0.952,P,0.004096,2023-01-01T00:00:00.000,6691248,0.01
BK.BRIC.00.HH,2023-01-01T18:39:08.890000,0.971,P,1.348e-06,2023-01-01T00:00:00.000,6714889,0.01
BK.BRIC.00.HH,2023-01-01T18:39:36.790000,0.687,P,9.258e-07,2023-01-01T00:00:00.000,6717679,0.01
BK.BRIC.00.HH,2023-01-01T18:40:07.880000,0.375,P,7.703e-07,2023-01-01T00:00:00.000,6720788,0.01
BK.BRIC.00.HH,2023-01-01T18:43:57.390000,0.973,P,5.628e-06,2023-01-01T00:00:00.000,6743739,0.01
BK.BRIC.00.HH,2023-01-01T18:44:43.530000,0.493,P,2.463e-07,2023-01-01T00:00:00.000,6748353,0.01
BK.BRIC.00.HH,2023-01-01T18:45:34.810000,0.873,P,2.609e-07,2023-01-01T00:00:00.000,6753481,0.01
BK.BRIC.00.HH,2023-01-01T18:46:26.400000,0.984,P,6.523e-06,2023-01-01T00:00:00.000,6758640,0.01
BK.BRIC.00.HH,2023-01-01T18:50:21.150000,0.927,P,2.475e-07,2023-01-01T00:00:00.000,6782115,0.01
BK.BRIC.00.HH,2023-01-01T18:53:52.390000,0.695,P,9.025e-07,2023-01-01T00:00:00.000,6803239,0.01
BK.BRIC.00.HH,2023-01-01T18:55:18.350000,0.984,P,1.956e-05,2023-01-01T00:00:00.000,6811835,0.01
BK.BRIC.00.HH,2023-01-01T18:56:42.610000,0.574,P,4.323e-07,2023-01-01T00:00:00.000,6820261,0.01
BK.BRIC.00.HH,2023-01-01T18:58:22.360000,0.427,P,2.274e-07,2023-01-01T00:00:00.000,6830236,0.01
BK.BRIC.00.HH,2023-01-01T18:59:16.700000,0.903,P,7.103e-07,2023-01-01T00:00:00.000,6835670,0.01
BK.BRIC.00.HH,2023-01-01T18:59:51.430000,0.434,P,4.86e-07,2023-01-01T00:00:00.000,6839143,0.01
BK.BRIC.00.HH,2023-01-01T18:35:19.050000,0.672,S,0.004096,2023-01-01T00:00:00.000,6691905,0.01
BK.BRIC.00.HH,2023-01-01T18:39:15.490000,0.764,S,1.15e-06,2023-01-01T00:00:00.000,6715549,0.01
BK.BRIC.00.HH,2023-01-01T18:39:43.180000,0.829,S,9.258e-07,2023-01-01T00:00:00.000,6718318,0.01
BK.BRIC.00.HH,2023-01-01T18:40:12.530000,0.451,S,7.703e-07,2023-01-01T00:00:00.000,6721253,0.01
BK.BRIC.00.HH,2023-01-01T18:43:43.600000,0.795,S,7.5e-07,2023-01-01T00:00:00.000,6742360,0.01
BK.BRIC.00.HH,2023-01-01T18:44:03.620000,0.845,S,5.628e-06,2023-01-01T00:00:00.000,6744362,0.01
BK.BRIC.00.HH,2023-01-01T18:45:40.440000,0.593,S,2.114e-07,2023-01-01T00:00:00.000,6754044,0.01
BK.BRIC.00.HH,2023-01-01T18:45:54.160000,0.412,S,2.714e-07,2023-01-01T00:00:00.000,6755416,0.01
BK.BRIC.00.HH,2023-01-01T18:46:32.600000,0.805,S,6.523e-06,2023-01-01T00:00:00.000,6759260,0.01
BK.BRIC.00.HH,2023-01-01T18:50:43.810000,0.303,S,2.841e-07,2023-01-01T00:00:00.000,6784381,0.01
BK.BRIC.00.HH,2023-01-01T18:53:56.550000,0.352,S,1.298e-06,2023-01-01T00:00:00.000,6803655,0.01
BK.BRIC.00.HH,2023-01-01T18:55:24.960000,0.469,S,8.676e-06,2023-01-01T00:00:00.000,6812496,0.01
BK.BRIC.00.HH,2023-01-01T18:56:51.330000,0.446,S,4.323e-07,2023-01-01T00:00:00.000,6821133,0.01
BK.BRIC.00.HH,2023-01-01T18:58:25.870000,0.417,S,2.274e-07,2023-01-01T00:00:00.000,6830587,0.01
BK.BRIC.00.HH,2023-01-01T18:59:22.320000,0.831,S,7.103e-07,2023-01-01T00:00:00.000,6836232,0.01
BK.BRIC.00.HH,2023-01-01T18:59:57.760000,0.846,S,4.86e-07,2023-01-01T00:00:00.000,6839776,0.01
BK.BRIT.00.HH,2023-01-01T18:35:34.640000,0.883,P,0.0001658,2023-01-01T18:24:10.020,68462,0.01
BK.BRIT.00.HH,2023-01-01T18:55:40.560000,0.769,P,8.286e-07,2023-01-01T18:24:10.020,189054,0.01
BK.BRK.00.HH,2023-01-01T18:35:47.818000,0.634,P,6.123e-06,2023-01-01T00:00:00.008,6694781,0.01
BK.BUCI.00.HH,2023-01-01T18:35:42.240000,0.758,P,1.341e-05,2023-01-01T00:00:00.000,6694224,0.01
BK.BUCI.00.HH,2023-01-01T18:36:00.300000,0.301,P,1.63e-05,2023-01-01T00:00:00.000,6696030,0.01
BK.BUCI.00.HH,2023-01-01T18:36:09.090000,0.32,S,2.18e-05,2023-01-01T00:00:00.000,6696909,0.01
BK.BUCI.00.HH,2023-01-01T18:48:27.490000,0.805,S,2.418e-06,2023-01-01T00:00:00.000,6770749,0.01
BK.BUCR.00.HH,2023-01-01T18:36:05.910000,0.837,P,8.862e-07,2023-01-01T00:00:00.000,6696591,0.01
BK.CLRV.00.HH,2023-01-01T18:35:43.600000,0.713,P,1.698e-05,2023-01-01T00:00:00.000,6694360,0.01
BK.CLRV.00.HH,2023-01-01T18:44:29.170000,0.407,P,2.542e-08,2023-01-01T00:00:00.000,6746917,0.01
BK.CLRV.00.HH,2023-01-01T18:55:49.550000,0.916,P,4.161e-08,2023-01-01T00:00:00.000,6814955,0.01
BK.CLRV.00.HH,2023-01-01T18:36:14.160000,0.384,S,1.995e-05,2023-01-01T00:00:00.000,6697416,0.01
BK.CMB.00.HH,2023-01-01T18:32:10.898000,0.389,P,2.176e-07,2023-01-01T00:00:00.008,6673089,0.01
BK.CMB.00.HH,2023-01-01T18:32:50.178000,0.377,P,6.606e-08,2023-01-01T00:00:00.008,6677017,0.01
BK.CMB.00.HH,2023-01-01T18:35:59.608000,0.761,P,1.57e-06,2023-01-01T00:00:00.008,6695960,0.01
BK.CMB.00.HH,2023-01-01T18:43:11.408000,0.48,P,1.031e-07,2023-01-01T00:00:00.008,6739140,0.01
BK.CMB.00.HH,2023-01-01T18:58:21.328000,0.507,P,1.537e-07,2023-01-01T00:00:00.008,6830132,0.01
BK.CMB.00.HH,2023-01-01T18:43:14.138000,0.512,S,1.031e-07,2023-01-01T00:00:00.008,6739413,0.01
BK.CMB.00.HH,2023-01-01T18:58:23.798000,0.669,S,1.537e-07,2023-01-01T00:00:00.008,6830379,0.01
BK.CMSB.00.HN,2023-01-01T18:32:33.955000,0.324,P,7.851e-06,2023-01-01T00:00:03.875,6675008,0.01
BK.CMSB.00.HN,2023-01-01T18:35:48.345000,0.905,P,1.379e-05,2023-01-01T00:00:03.875,6694447,0.01
BK.CMSB.00.HN,2023-01-01T18:36:20.525000,0.942,P,1.862e-05,2023-01-01T00:00:03.875,6697665,0.01
BK.CMSB.00.HN,2023-01-01T18:36:24.395000,0.386,S,1.862e-05,2023-01-01T00:00:03.875,6698052,0.01
BK.DANT.00.HH,2023-01-01T18:35:30.513000,0.797,P,3.903e-05,2023-01-01T00:00:00.003,6693051,0.01
BK.DANT.00.HH,2023-01-01T18:55:37.053000,0.613,P,1.227e-07,2023-01-01T00:00:00.003,6813705,0.01
BK.DANT.00.HH,2023-01-01T18:35:50.993000,0.427,S,0.0001117,2023-01-01T00:00:00.003,6695099,0.01
BK.DANT.00.HH,2023-01-01T18:55:57.573000,0.308,S,1.552e-07,2023-01-01T00:00:00.003,6815757,0.01
BK.DCMP.01.HH,2023-01-01T18:31:23.833000,0.387,P,1.039e-06,2023-01-01T00:00:00.003,6668383,0.01
BK.DCMP.01.HH,2023-01-01T18:33:59.163000,0.661,P,1.046e-06,2023-01-01T00:00:00.003,6683916,0.01
BK.DCMP.01.HH,2023-01-01T18:35:21.803000,0.873,P,6.124e-05,2023-01-01T00:00:00.003,6692180,0.01
BK.DCMP.01.HH,2023-01-01T18:46:19.803000,0.476,P,9.294e-07,2023-01-01T00:00:00.003,6757980,0.01
BK.DCMP.01.HH,2023-01-01T18:47:02.133000,0.349,P,9.085e-07,2023-01-01T00:00:00.003,6762213,0.01
BK.DCMP.01.HH,2023-01-01T18:54:26.863000,0.847,P,2.694e-07,2023-01-01T00:00:00.003,6806686,0.01
BK.DCMP.01.HH,2023-01-01T18:54:34.553000,0.906,P,1.59e-07,2023-01-01T00:00:00.003,6807455,0.01
BK.DCMP.01.HH,2023-01-01T18:55:27.863000,0.905,P,4.496e-07,2023-01-01T00:00:00.003,6812786,0.01
BK.DCMP.01.HH,2023-01-01T18:58:02.603000,0.821,P,5.89e-07,2023-01-01T00:00:00.003,6828260,0.01
BK.DCMP.01.HH,2023-01-01T18:30:45.853000,0.515,S,8.11e-07,2023-01-01T00:00:00.003,6664585,0.01
BK.DCMP.01.HH,2023-01-01T18:31:24.523000,0.838,S,1.039e-06,2023-01-01T00:00:00.003,6668452,0.01
BK.DCMP.01.HH,2023-01-01T18:33:02.403000,0.454,S,6.897e-07,2023-01-01T00:00:00.003,6678240,0.01
BK.DCMP.01.HH,2023-01-01T18:34:00.283000,0.916,S,1.046e-06,2023-01-01T00:00:00.003,6684028,0.01
BK.DCMP.01.HH,2023-01-01T18:34:14.603000,0.614,S,7.434e-07,2023-01-01T00:00:00.003,6685460,0.01
BK.DCMP.01.HH,2023-01-01T18:46:20.373000,0.622,S,9.294e-07,2023-01-01T00:00:00.003,6758037,0.01
BK.DCMP.01.HH,2023-01-01T18:46:49.493000,0.555,S,2.406e-07,2023-01-01T00:00:00.003,6760949,0.01
BK.DCMP.01.HH,2023-01-01T18:47:02.803000,0.883,S,9.085e-07,2023-01-01T00:00:00.003,6762280,0.01
BK.DCMP.01.HH,2023-01-01T18:47:48.893000,0.578,S,9.954e-07,2023-01-01T00:00:00.003,6766889,0.01
BK.DCMP.01.HH,2023-01-01T18:54:29.223000,0.728,S,2.694e-07,2023-01-01T00:00:00.003,6806922,0.01
BK.DCMP.01.HH,2023-01-01T18:54:39.023000,0.443,S,1.59e-07,2023-01-01T00:00:00.003,6807902,0.01
BK.DCMP.01.HH,2023-01-01T18:55:41.063000,0.83,S,4.469e-07,2023-01-01T00:00:00.003,6814106,0.01
BK.DCMP.01.HH,2023-01-01T18:57:39.783000,0.333,S,5.615e-07,2023-01-01T00:00:00.003,6825978,0.01
BK.DCMP.01.HH,2023-01-01T18:58:08.203000,0.778,S,5.89e-07,2023-01-01T00:00:00.003,6828820,0.01
BK.DIAZ.00.HH,2023-01-01T18:35:42.920000,0.909,P,4.288e-05,2023-01-01T00:00:00.000,6694292,0.01
BK.DIAZ.00.HH,2023-01-01T18:59:38.240000,0.399,P,1.295e-07,2023-01-01T00:00:00.000,6837824,0.01
BK.DIAZ.00.HH,2023-01-01T18:36:42.370000,0.363,S,8.382e-05,2023-01-01T00:00:00.000,6700237,0.01
BK.DIAZ.00.HH,2023-01-01T18:59:20.270000,0.352,S,3.499e-07,2023-01-01T00:00:00.000,6836027,0.01
BK.DIAZ.00.HH,2023-01-01T18:59:41.110000,0.387,S,1.295e-07,2023-01-01T00:00:00.000,6838111,0.01
BK.DLIK.00.HH,2023-01-01T18:35:18.933000,0.886,P,0.0002293,2023-01-01T00:00:00.003,6691893,0.01
BK.DLIK.00.HH,2023-01-01T18:44:04.243000,0.952,P,1.321e-07,2023-01-01T00:00:00.003,6744424,0.01
BK.DLIK.00.HH,2023-01-01T18:46:33.153000,0.762,P,8.36e-08,2023-01-01T00:00:00.003,6759315,0.01
BK.DLIK.00.HH,2023-01-01T18:55:24.863000,0.837,P,2.983e-07,2023-01-01T00:00:00.003,6812486,0.01
BK.DLIK.00.HH,2023-01-01T18:35:30.393000,0.509,S,0.0003552,2023-01-01T00:00:00.003,6693039,0.01
BK.DLIK.00.HH,2023-01-01T18:55:36.173000,0.634,S,2.932e-07,2023-01-01T00:00:00.003,6813617,0.01
BK.DRDG.00.HH,2023-01-01T18:36:02.050000,0.444,P,3.208e-06,2023-01-01T00:00:00.000,6696205,0.01
BK.DRYC.00.HH,2023-01-01T18:32:22.270000,0.308,P,2.691e-08,2023-01-01T00:00:00.000,6674227,0.01
BK.DRYC.00.HH,2023-01-01T18:35:48.710000,0.861,P,7.627e-06,2023-01-01T00:00:00.000,6694871,0.01
BK.DRYC.00.HH,2023-01-01T18:51:08.440000,0.623,P,2.705e-08,2023-01-01T00:00:00.000,6786844,0.01
BK.DRYC.00.HH,2023-01-01T18:53:39.410000,0.684,P,3.51e-08,2023-01-01T00:00:00.000,6801941,0.01
BK.DRYC.00.HH,2023-01-01T18:55:54.690000,0.466,P,3.948e-08,2023-01-01T00:00:00.000,6815469,0.01
BK.DRYC.00.HH,2023-01-01T18:56:26.910000,0.33,P,4.356e-08,2023-01-01T00:00:00.000,6818691,0.01
BK.DRYC.00.HH,2023-01-01T18:32:24.550000,0.334,S,2.691e-08,2023-01-01T00:00:00.000,6674455,0.01
BK.DRYC.00.HH,2023-01-01T18:36:24.680000,0.507,S,1.106e-05,2023-01-01T00:00:00.000,6698468,0.01
BK.DRYC.00.HH,2023-01-01T18:48:54.830000,0.305,S,2.587e-08,2023-01-01T00:00:00.000,6773483,0.01
BK.DRYC.00.HH,2023-01-01T18:53:43.990000,0.31,S,2.584e-08,2023-01-01T00:00:00.000,6802399,0.01
BK.DRYC.00.HH,2023-01-01T18:55:56.790000,0.334,S,3.878e-08,2023-01-01T00:00:00.000,6815679,0.01
BK.DRYC.00.HH,2023-01-01T18:56:29.490000,0.617,S,4.356e-08,2023-01-01T00:00:00.000,6818949,0.01
BK.DRYC.00.HH,2023-01-01T18:58:49.910000,0.327,S,1.403e-07,2023-01-01T00:00:00.000,6832991,0.01
BK.EAGL.00.HH,2023-01-01T18:30:14.990000,0.383,P,4.168e-07,2023-01-01T00:00:00.000,6661499,0.01
BK.EAGL.00.HH,2023-01-01T18:35:42.700000,0.878,P,1.223e-05,2023-01-01T00:00:00.000,6694270,0.01
BK.EAGL.00.HH,2023-01-01T18:41:55.010000,0.494,P,5.455e-07,2023-01-01T00:00:00.000,6731501,0.01
BK.EAGL.00.HH,2023-01-01T18:31:17.860000,0.388,S,1.458e-06,2023-01-01T00:00:00.000,6667786,0.01
BK.EAGL.00.HH,2023-01-01T18:42:00.430000,0.36,S,5.455e-07,2023-01-01T00:00:00.000,6732043,0.01
BK.EAGL.00.HH,2023-01-01T18:53:02.670000,0.309,S,2.534e-07,2023-01-01T00:00:00.000,6798267,0.01
BK.FARB.00.HH,2023-01-01T18:34:35.318000,0.4,P,1.486e-06,2023-01-01T00:00:00.008,6687531,0.01
BK.FARB.00.HH,2023-01-01T18:35:45.418000,0.798,P,1.436e-05,2023-01-01T00:00:00.008,6694541,0.01
BK.FARB.00.HH,2023-01-01T18:41:59.398000,0.687,P,1.747e-06,2023-01-01T00:00:00.008,6731939,0.01
BK.FARB.00.HH,2023-01-01T18:42:54.448000,0.347,P,1.872e-06,2023-01-01T00:00:00.008,6737444,0.01
BK.FARB.00.HH,2023-01-01T18:43:04.758000,0.358,P,1.07e-06,2023-01-01T00:00:00.008,6738475,0.01
BK.FARB.00.HH,2023-01-01T18:44:45.538000,0.495,P,2.004e-06,2023-01-01T00:00:00.008,6748553,0.01
BK.FARB.00.HH,2023-01-01T18:44:54.968000,0.524,P,1.212e-06,2023-01-01T00:00:00.008,6749496,0.01
BK.FARB.00.HH,2023-01-01T18:45:06.198000,0.781,P,1.303e-06,2023-01-01T00:00:00.008,6750619,0.01
BK.FARB.00.HH,2023-01-01T18:32:10.898000,0.531,S,2.271e-06,2023-01-01T00:00:00.008,6673089,0.01
BK.FARB.00.HH,2023-01-01T18:33:53.038000,0.339,S,1.177e-06,2023-01-01T00:00:00.008,6683303,0.01
BK.FARB.00.HH,2023-01-01T18:34:02.958000,0.505,S,1.746e-06,2023-01-01T00:00:00.008,6684295,0.01
BK.FARB.00.HH,2023-01-01T18:34:42.378000,0.623,S,1.486e-06,2023-01-01T00:00:00.008,6688237,0.01
BK.FARB.00.HH,2023-01-01T18:35:21.338000,0.48,S,1.199e-06,2023-01-01T00:00:00.008,6692133,0.01
BK.FARB.00.HH,2023-01-01T18:35:47.478000,0.482,S,1.436e-05,2023-01-01T00:00:00.008,6694747,0.01
BK.FARB.00.HH,2023-01-01T18:36:17.258000,0.332,S,1.597e-05,2023-01-01T00:00:00.008,6697725,0.01
BK.FARB.00.HH,2023-01-01T18:42:01.718000,0.378,S,1.337e-06,2023-01-01T00:00:00.008,6732171,0.01
BK.FARB.00.HH,2023-01-01T18:42:42.038000,0.484,S,1.463e-06,2023-01-01T00:00:00.008,6736203,0.01
BK.FARB.00.HH,2023-01-01T18:43:00.058000,0.578,S,1.503e-06,2023-01-01T00:00:00.008,6738005,0.01
BK.FARB.00.HH,2023-01-01T18:45:10.598000,0.493,S,1.151e-06,2023-01-01T00:00:00.008,6751059,0.01
BK.FARB.00.HH,2023-01-01T18:51:36.058000,0.514,S,1.707e-06,2023-01-01T00:00:00.008,6789605,0.01
BK.FARB.00.HH,2023-01-01T18:51:50.158000,0.383,S,2.155e-06,2023-01-01T00:00:00.008,6791015,0.01
BK.FARB.00.HH,2023-01-01T18:54:03.058000,0.474,S,8.518e-07,2023-01-01T00:00:00.008,6804305,0.01
BK.FORD.00.HH,2023-01-01T18:36:04.933000,0.38,P,1.142e-05,2023-01-01T00:00:00.003,6696493,0.01
BK.GRPK.00.HH,2023-01-01T18:35:31.570000,0.852,P,0.0002692,2023-01-01T00:00:00.000,6693157,0.01
BK.GRPK.00.HH,2023-01-01T18:44:16.880000,0.448,P,3.256e-07,2023-01-01T00:00:00.000,6745688,0.01
BK.GRPK.00.HH,2023-01-01T18:44:35.450000,0.394,P,3.364e-07,2023-01-01T00:00:00.000,6747545,0.01
BK.GRPK.00.HH,2023-01-01T18:46:46.040000,0.509,P,1.659e-07,2023-01-01T00:00:00.000,6760604,0.01
BK.GRPK.00.HH,2023-01-01T18:55:37.470000,0.926,P,8.908e-07,2023-01-01T00:00:00.000,6813747,0.01
BK.GRPK.00.HH,2023-01-01T18:44:38.370000,0.338,S,3.364e-07,2023-01-01T00:00:00.000,6747837,0.01
BK.GRPK.00.HH,2023-01-01T18:55:58.060000,0.728,S,5.644e-07,2023-01-01T00:00:00.000,6815806,0.01
BK.GRPK.00.HH,2023-01-01T18:59:58.320000,0.313,S,8.129e-08,2023-01-01T00:00:00.000,6839832,0.01
BK.GTSB.00.HH,2023-01-01T18:35:29.080000,0.659,P,2.468e-05,2023-01-01T00:00:00.000,6692908,0.01
BK.GTSB.00.HH,2023-01-01T18:59:03.150000,0.435,P,8.415e-08,2023-01-01T00:00:00.000,6834315,0.01
BK.GTSB.00.HH,2023-01-01T18:35:37.090000,0.381,S,5.671e-05,2023-01-01T00:00:00.000,6693709,0.01
BK.GUMB.00.HH,2023-01-01T18:35:27.080000,0.82,P,0.000149,2023-01-01T00:00:00.000,6692708,0.01
BK.GUMB.00.HH,2023-01-01T18:44:12.370000,0.556,P,2.621e-07,2023-01-01T00:00:00.000,6745237,0.01
BK.GUMB.00.HH,2023-01-01T18:44:22.990000,0.306,P,2.487e-07,2023-01-01T00:00:00.000,6746299,0.01
BK.GUMB.00.HH,2023-01-01T18:46:41.720000,0.696,P,6.775e-08,2023-01-01T00:00:00.000,6760172,0.01
BK.GUMB.00.HH,2023-01-01T18:55:32.870000,0.853,P,5.487e-07,2023-01-01T00:00:00.000,6813287,0.01
BK.GUMB.00.HH,2023-01-01T18:35:45.110000,0.33,S,0.0002813,2023-01-01T00:00:00.000,6694511,0.01
BK.GUMB.00.HH,2023-01-01T18:44:30.980000,0.485,S,2.487e-07,2023-01-01T00:00:00.000,6747098,0.01
BK.GUMB.00.HH,2023-01-01T18:46:59.760000,0.387,S,7.651e-08,2023-01-01T00:00:00.000,6761976,0.01
BK.GUMB.00.HH,2023-01-01T18:55:50.810000,0.643,S,4.694e-07,2023-01-01T00:00:00.000,6815081,0.01
BK.HAPY.00.HH,2023-01-01T18:35:41.070000,0.872,P,2.257e-05,2023-01-01T00:00:00.000,6694107,0.01
BK.HAPY.00.HH,2023-01-01T18:31:02.780000,0.663,S,3.142e-07,2023-01-01T00:00:00.000,6666278,0.01
BK.HAS2.00.HH,2023-01-01T18:34:33.770000,0.352,P,5.031e-07,2023-01-01T00:00:00.000,6687377,0.01
BK.HAS2.00.HH,2023-01-01T18:36:08.600000,0.833,P,8.373e-06,2023-01-01T00:00:00.000,6696860,0.01
BK.HAS2.00.HH,2023-01-01T18:36:23.410000,0.328,S,1.342e-05,2023-01-01T00:00:00.000,6698341,0.01
BK.HATC.00.HH,2023-01-01T18:32:56.138000,0.365,P,2.699e-07,2023-01-01T00:00:00.008,6677613,0.01
BK.HATC.00.HH,2023-01-01T18:35:35.878000,0.802,P,8.057e-05,2023-01-01T00:00:00.008,6693587,0.01
BK.HATC.00.HH,2023-01-01T18:55:41.858000,0.692,P,1.295e-07,2023-01-01T00:00:00.008,6814185,0.01
BK.HATC.00.HH,2023-01-01T18:56:09.998000,0.452,P,1.01e-07,2023-01-01T00:00:00.008,6816999,0.01
BK.HATC.00.HH,2023-01-01T18:32:59.218000,0.617,S,2.699e-07,2023-01-01T00:00:00.008,6677921,0.01
BK.HAYF.00.HH,2023-01-01T18:35:15.663000,0.943,P,0.00161,2023-01-01T00:00:00.003,6691566,0.01
BK.HAYF.00.HH,2023-01-01T18:44:00.763000,0.958,P,1.491e-06,2023-01-01T00:00:00.003,6744076,0.01
BK.HAYF.00.HH,2023-01-01T18:46:29.723000,0.977,P,1.09e-06,2023-01-01T00:00:00.003,6758972,0.01
BK.HAYF.00.HH,2023-01-01T18:53:55.323000,0.916,P,3.417e-07,2023-01-01T00:00:00.003,6803532,0.01
BK.HAYF.00.HH,2023-01-01T18:55:21.493000,0.974,P,5.283e-06,2023-01-01T00:00:00.003,6812149,0.01
BK.HAYF.00.HH,2023-01-01T18:56:33.893000,0.328,P,2.264e-07,2023-01-01T00:00:00.003,6819389,0.01
BK.HAYF.00.HH,2023-01-01T18:35:24.603000,0.523,S,0.002211,2023-01-01T00:00:00.003,6692460,0.01
BK.HAYF.00.HH,2023-01-01T18:41:51.843000,0.56,S,2.85e-06,2023-01-01T00:00:00.003,6731184,0.01
BK.HAYF.00.HH,2023-01-01T18:42:11.153000,0.385,S,4.273e-07,2023-01-01T00:00:00.003,6733115,0.01
BK.HAYF.00.HH,2023-01-01T18:44:10.363000,0.486,S,1.491e-06,2023-01-01T00:00:00.003,6745036,0.01
BK.HAYF.00.HH,2023-01-01T18:46:39.283000,0.527,S,1.09e-06,2023-01-01T00:00:00.003,6759928,0.01
BK.HAYF.00.HH,2023-01-01T18:55:31.203000,0.476,S,1.471e-06,2023-01-01T00:00:00.003,6813120,0.01
BK.HELL.00.HH,2023-01-01T18:36:24.040000,0.794,P,1.248e-06,2023-01-01T00:00:00.000,6698404,0.01
BK.HELL.00.HH,2023-01-01T18:44:09.680000,0.353,P,7.76e-08,2023-01-01T00:00:00.000,6744968,0.01
BK.HELL.00.HH,2023-01-01T18:56:38.170000,0.341,P,1.508e-07,2023-01-01T00:00:00.000,6819817,0.01
BK.HULI.00.HH,2023-01-01T18:33:10.673000,0.31,P,8.461e-06,2023-01-01T00:00:00.003,6679067,0.01
BK.HULI.00.HH,2023-01-01T18:36:14.693000,0.539,P,2.822e-06,2023-01-01T00:00:00.003,6697469,0.01
BK.HULI.00.HH,2023-01-01T18:33:11.453000,0.381,S,8.461e-06,2023-01-01T00:00:00.003,6679145,0.01
BK.JEPS.00.HH,2023-01-01T18:31:34.190000,0.377,P,1.732e-06,2023-01-01T00:00:00.000,6669419,0.01
BK.JEPS.00.HH,2023-01-01T18:35:48.140000,0.542,P,3.162e-06,2023-01-01T00:00:00.000,6694814,0.01
BK.JEPS.00.HH,2023-01-01T18:49:43.290000,0.383,P,2.144e-06,2023-01-01T00:00:00.000,6778329,0.01
BK.JEPS.00.HH,2023-01-01T18:49:50.050000,0.598,S,2.144e-06,2023-01-01T00:00:00.000,6779005,0.01
BK.JRSC.00.HH,2023-01-01T18:35:52.978000,0.815,P,1.399e-05,2023-01-01T00:00:00.008,6695297,0.01
BK.KARE.00.HH,2023-01-01T18:36:21.720000,0.507,P,2.855e-06,2023-01-01T00:00:00.000,6698172,0.01
BK.KARE.00.HH,2023-01-01T18:37:36.510000,0.437,P,3.406e-06,2023-01-01T00:00:00.000,6705651,0.01
BK.KNEE.00.HH,2023-01-01T18:35:11.990000,0.912,P,0.03852,2023-01-01T00:00:00.000,6691199,0.01
BK.KNEE.00.HH,2023-01-01T18:39:07.360000,0.951,P,3.215e-06,2023-01-01T00:00:00.000,6714736,0.01
BK.KNEE.00.HH,2023-01-01T18:39:39.480000,0.845,P,1.089e-06,2023-01-01T00:00:00.000,6717948,0.01
BK.KNEE.00.HH,2023-01-01T18:41:32.480000,0.365,P,3.04e-07,2023-01-01T00:00:00.000,6729248,0.01
BK.KNEE.00.HH,2023-01-01T18:43:36.930000,0.397,P,3.936e-07,2023-01-01T00:00:00.000,6741693,0.01
BK.KNEE.00.HH,2023-01-01T18:43:56.310000,0.97,P,1.545e-05,2023-01-01T00:00:00.000,6743631,0.01
BK.KNEE.00.HH,2023-01-01T18:44:45.750000,0.349,P,3.903e-07,2023-01-01T00:00:00.000,6748575,0.01
BK.KNEE.00.HH,2023-01-01T18:46:25.300000,0.967,P,4.939e-06,2023-01-01T00:00:00.000,6758530,0.01
BK.KNEE.00.HH,2023-01-01T18:47:29.030000,0.836,P,4.426e-07,2023-01-01T00:00:00.000,6764903,0.01
BK.KNEE.00.HH,2023-01-01T18:48:48.280000,0.939,P,2.418e-07,2023-01-01T00:00:00.000,6772828,0.01
BK.KNEE.00.HH,2023-01-01T18:50:20.960000,0.346,P,2.577e-07,2023-01-01T00:00:00.000,6782096,0.01
BK.KNEE.00.HH,2023-01-01T18:50:38.970000,0.336,P,1.958e-07,2023-01-01T00:00:00.000,6783897,0.01
BK.KNEE.00.HH,2023-01-01T18:53:06.360000,0.732,P,2.122e-07,2023-01-01T00:00:00.000,6798636,0.01
BK.KNEE.00.HH,2023-01-01T18:53:49.320000,0.61,P,2.735e-07,2023-01-01T00:00:00.000,6802932,0.01
BK.KNEE.00.HH,2023-01-01T18:53:51.060000,0.328,P,1.262e-06,2023-01-01T00:00:00.000,6803106,0.01
BK.KNEE.00.HH,2023-01-01T18:54:25.320000,0.312,P,1.951e-07,2023-01-01T00:00:00.000,6806532,0.01
BK.KNEE.00.HH,2023-01-01T18:55:17.370000,0.966,P,2.539e-05,2023-01-01T00:00:00.000,6811737,0.01
BK.KNEE.00.HH,2023-01-01T18:56:39.810000,0.823,P,3.151e-07,2023-01-01T00:00:00.000,6819981,0.01
